"scenario","model","rep","doy","pfpr_2_10","clin_0_5"
"pev","IBM",1,53,0.521379717561384,1.02584315876063
"pev","IBM",1,60,0.522008862629247,1.30106937208665
"pev","IBM",1,67,0.520055120822875,1.32590815627142
"pev","IBM",1,74,0.520368454755923,1.32327792598673
"pev","IBM",1,81,0.518133438454716,1.25051390982596
"pev","IBM",1,88,0.512690355329949,1.25034255960537
"pev","IBM",1,95,0.511027779148369,0.800877674163467
"pev","IBM",1,102,0.510266535044423,1.37773660009608
"pev","IBM",1,109,0.509364961700025,1.00357437448447
"pev","IBM",1,116,0.510698226021644,1.25386465132257
"pev","IBM",1,123,0.51105530112769,1.33001031282228
"pev","IBM",1,130,0.513091839748007,1.33239203801915
"pev","IBM",1,137,0.514982750123213,1.05491329479769
"pev","IBM",1,144,0.513360283967659,1.00738287449113
"pev","IBM",1,151,0.516426143919618,1.25853389421419
"pev","IBM",1,158,0.520891776170087,1.43571872196536
"pev","IBM",1,165,0.518618855285194,1.41345688403292
"pev","IBM",1,172,0.520520273932108,1.11342207432058
"pev","IBM",1,179,0.520923591965341,1.34368271167604
"pev","IBM",1,186,0.521097668928888,1.29270833333333
"pev","IBM",1,193,0.518981732236939,1.18900748544497
"pev","IBM",1,200,0.521700576383073,1.54200429392617
"pev","IBM",1,207,0.520675022204678,1.36231683715787
"pev","IBM",1,214,0.520487155465707,1.31095455173366
"pev","IBM",1,221,0.518168389955687,1.40800440862437
"pev","IBM",1,228,0.517475298628521,1.1770154373928
"pev","IBM",1,235,0.516724790019156,1.07389668149162
"pev","IBM",1,242,0.519787621060911,1.14373297002725
"pev","IBM",1,249,0.521296978629329,1.39541234298198
"pev","IBM",1,256,0.514767932489451,1.17411539251249
"pev","IBM",1,263,0.506177681898412,1.325
"pev","IBM",1,270,0.506333464257659,1.02485960827284
"pev","IBM",1,277,0.507225717656311,1.49774312679524
"pev","IBM",1,284,0.510953576527347,1.14638809231189
"pev","IBM",1,291,0.504603870205328,1.09355849107994
"pev","IBM",1,298,0.504967050260647,1.56375382522951
"pev","IBM",1,305,0.507832834061779,1.24251089324619
"pev","IBM",1,312,0.514242215892349,1.11787926223372
"pev","IBM",1,319,0.519258132574457,1.26917570055226
"pev","IBM",1,326,0.51757266800647,1.24539374914699
"pev","IBM",1,333,0.520111841459825,1.19337919760234
"pev","IBM",1,340,0.523510664378524,1.4436715766503
"pev","IBM",1,347,0.520253351008985,1.17202978752477
"pev","IBM",1,354,0.521512770137524,1.49600382539791
"pev","IBM",1,361,0.519693170084083,1.07023525400614
"pev","IBM",1,365,0.523924268502582,1.21898854961832
"treatment","IBM",1,4,0.392314126851351,1.61195702326808
"treatment","IBM",1,11,0.389280260111336,1.15316264068979
"treatment","IBM",1,18,0.389515691974183,1.75607987873196
"treatment","IBM",1,25,0.38777619211653,1.08137467904405
"treatment","IBM",1,32,0.380036315453698,1.03283758883917
"treatment","IBM",1,39,0.376426786851516,1.2481094232919
"treatment","IBM",1,46,0.376554695916169,1.48373983739837
"treatment","IBM",1,53,0.38014385673044,1.4384236453202
"treatment","IBM",1,60,0.379016874541453,1.03168342864655
"treatment","IBM",1,67,0.378832402781859,1.36829990134824
"treatment","IBM",1,74,0.375527012452201,1.37127603480095
"treatment","IBM",1,81,0.377267823869766,1.42154597663212
"treatment","IBM",1,88,0.383879982350346,1.22838854427874
"treatment","IBM",1,95,0.381283684468398,1.51522140221402
"treatment","IBM",1,102,0.384061520376176,1.36947077409163
"treatment","IBM",1,109,0.386353610117151,1.4664427320029
"treatment","IBM",1,116,0.391118534165152,1.15430227961523
"treatment","IBM",1,123,0.392088452088452,1.53846153846154
"treatment","IBM",1,130,0.389221851051287,1.42070193956986
"treatment","IBM",1,137,0.389461795325083,1.70954548453064
"treatment","IBM",1,144,0.391724747226858,1.64001585833223
"treatment","IBM",1,151,0.393847210637358,1.54303454653544
"treatment","IBM",1,158,0.388600274455989,1.66666666666667
"treatment","IBM",1,165,0.389465439592716,1.13481510881789
"treatment","IBM",1,172,0.387702106810387,1.49728728331348
"treatment","IBM",1,179,0.382597631398649,1.27934660406058
"treatment","IBM",1,186,0.38211820006855,1.59462500827431
"treatment","IBM",1,193,0.379300205821817,1.20852923647441
"treatment","IBM",1,200,0.380968705617317,1.62168435013263
"treatment","IBM",1,207,0.382596752832688,1.59684475672809
"treatment","IBM",1,214,0.38630123553638,1.47743861977439
"treatment","IBM",1,221,0.388393731635651,1.57672625772579
"treatment","IBM",1,228,0.388790734197095,1.52821160364192
"treatment","IBM",1,235,0.391648243674773,1.50866666666667
"treatment","IBM",1,242,0.392583120204604,1.34101536406146
"treatment","IBM",1,249,0.393113978918333,1.63447400080203
"treatment","IBM",1,256,0.395616843142083,1.46782841823056
"treatment","IBM",1,263,0.399172902717605,1.56536889365409
"treatment","IBM",1,270,0.403655712666897,1.59036063815525
"treatment","IBM",1,277,0.403881199822686,1.44297775395336
"treatment","IBM",1,284,0.402156254615271,1.42156862745098
"treatment","IBM",1,291,0.400956183153433,1.59228187919463
"treatment","IBM",1,298,0.398011419570782,1.56473976823632
"treatment","IBM",1,305,0.390810810810811,1.44636980321042
"treatment","IBM",1,312,0.39016119520346,1.37291778613649
"treatment","IBM",1,319,0.388561320754717,1.42357608768745
"treatment","IBM",1,326,0.385672902243826,1.4987210554658
"treatment","IBM",1,333,0.383887417868,1.40261578911886
"treatment","IBM",1,340,0.387653957505275,1.55172413793103
"treatment","IBM",1,347,0.388163705957405,1.65471276811692
"treatment","IBM",1,354,0.388815175192884,1.31294964028777
"treatment","IBM",1,361,0.391253129141511,1.41704127503065
"treatment","IBM",1,365,0.392513736263736,1.21957040572792
"nets","IBM",2,4,0.518492567939543,1.47411281779661
"nets","IBM",2,11,0.52192390380481,1.50116086235489
"nets","IBM",2,18,0.522182254196643,1.76866910056422
"nets","IBM",2,25,0.522645650438947,1.38432364096081
